# tstamp	temp	rate	angle	adjusted_rate
1268595034.836297 33.599998 -1.549400 -3.833109 -1.517985
1268595034.936305 33.549999 -1.607350 -3.990702 -1.575935
1268595035.036405 33.549999 -1.708000 -4.158361 -1.676585
1268595035.236341 33.599998 -1.247450 -4.390588 -1.216035
1268595035.436337 33.549999 -2.263100 -4.807645 -2.231685
1268595035.536344 33.549999 -2.235650 -5.028068 -2.204235
1268595035.636351 33.549999 -1.582950 -5.183222 -1.551535
1268595035.736369 33.549999 -1.573800 -5.337460 -1.542385
1268595035.936388 33.549999 -1.369450 -5.656612 -1.338035
1268595036.136383 33.549999 -2.266150 -6.090749 -2.234735
1268595036.236389 33.549999 -2.354600 -6.323068 -2.323185
1268595036.336397 33.549999 -2.260050 -6.545931 -2.228635
1268595036.436412 33.549999 -2.711450 -6.813935 -2.680035
1268595036.636417 33.549999 -2.540650 -7.312427 -2.509235
1268595036.736423 33.549999 -1.628700 -7.472155 -1.597285
1268595036.836430 33.549999 -2.732800 -7.742294 -2.701385
1268595036.936436 33.549999 -1.863550 -7.925507 -1.832135
1268595037.036445 33.549999 -2.525400 -8.174906 -2.493985
1268595037.136476 33.549999 -2.025200 -8.374284 -1.993785
1268595037.336462 33.549999 -1.887950 -8.684591 -1.856535
1268595037.436469 33.549999 -1.198650 -8.801315 -1.167235
1268595037.536475 33.549999 -1.348100 -8.932983 -1.316685
1268595037.636482 33.549999 -1.659200 -9.095762 -1.627785
1268595037.736489 33.549999 -1.860500 -9.278670 -1.829085
1268595037.836496 33.549999 -1.332850 -9.408814 -1.301435
1268595037.936502 33.549999 -1.741550 -9.579827 -1.710135
1268595038.036531 33.549999 -1.116300 -9.688316 -1.084885
1268595038.236522 33.549999 -0.006100 -9.729613 0.025315
1268595038.336528 33.549999 1.201700 -9.606301 1.233115
1268595038.436534 33.549999 1.491450 -9.454015 1.522865
1268595038.536543 33.549999 4.587200 -8.992153 4.618615
1268595038.636546 33.549999 8.219750 -8.167037 8.251165
1268595038.736554 33.549999 6.859450 -7.477950 6.890865
1268595038.836561 33.549999 6.405000 -6.834309 6.436415
1268595038.936566 33.549999 5.682150 -6.262952 5.713565
1268595039.036573 33.549999 3.907050 -5.869106 3.938465
1268595039.136580 33.549999 3.245200 -5.541444 3.276615
1268595039.236589 33.549999 1.833050 -5.354998 1.864465
1268595039.336593 33.549999 0.826550 -5.269201 0.857965
1268595039.436603 33.549999 0.430050 -5.223055 0.461465
1268595039.536607 33.549999 -0.128100 -5.232723 -0.096685
1268595039.636612 33.549999 -0.030500 -5.232632 0.000915
1268595039.832646 33.599998 -0.189100 -5.237329 -0.157685
1268595040.032646 33.599998 0.082350 -5.206646 0.113765
1268595040.132648 33.549999 -0.039650 -5.207469 -0.008235
1268595040.232652 33.549999 -0.606950 -5.265023 -0.575535
1268595040.332657 33.549999 -0.280600 -5.289941 -0.249185
1268595040.432668 33.549999 -0.393450 -5.326145 -0.362035
1268595040.532671 33.549999 0.100650 -5.312938 0.132065
1268595040.632678 33.549999 -0.179950 -5.327792 -0.148535
1268595040.732687 33.549999 -0.378200 -5.362470 -0.346785
1268595040.832690 33.549999 0.094550 -5.349874 0.125965
1268595040.932713 33.549999 -0.125050 -5.359237 -0.093635
1268595041.132710 33.549999 -1.232200 -5.566759 -1.200785
1268595041.232718 33.549999 -1.134600 -5.677078 -1.103185
1268595041.332724 33.549999 -0.585600 -5.732496 -0.554185
1268595041.432730 33.549999 -0.423950 -5.771750 -0.392535
1268595041.532746 33.599998 -0.301950 -5.798803 -0.270535
1268595041.632770 33.599998 -1.354200 -5.931082 -1.322785
1268595041.832766 33.549999 -1.000400 -6.091329 -0.968985
1268595042.032769 33.549999 0.015250 -6.211316 0.046665
1268595042.132778 33.549999 0.463600 -6.161814 0.495015
1268595042.232782 33.549999 0.939400 -6.064733 0.970815
1268595042.332804 33.549999 2.589450 -5.802646 2.620865
1268595042.536968 33.549999 2.574200 -5.292198 2.605615
1268595042.732816 33.549999 2.293600 -4.879350 2.325015
1268595042.832822 33.549999 2.528450 -4.623364 2.559865
1268595042.932829 33.549999 2.162450 -4.403977 2.193865
1268595043.032902 33.549999 2.711450 -4.129691 2.742865
1268595043.232848 33.549999 2.985950 -3.568003 3.017365
1268595043.332854 33.549999 2.690100 -3.295851 2.721515
1268595043.432861 33.549999 1.787300 -3.113980 1.818715
1268595043.532867 33.549999 2.314950 -2.879343 2.346365
1268595043.632873 33.549999 2.589450 -2.617257 2.620865
1268595043.732897 33.549999 2.842600 -2.329855 2.874015
1268595043.832898 33.549999 2.436950 -2.083019 2.468365
1268595044.032901 33.549999 2.735850 -1.536581 2.767265
1268595044.132907 33.549999 1.384700 -1.394969 1.416115
1268595044.232914 33.549999 0.292800 -1.362548 0.324215
1268595044.332923 33.549999 -2.540650 -1.613471 -2.509235
1268595044.432946 33.549999 -4.178500 -2.028180 -4.147085
1268595044.632941 33.549999 -7.072950 -3.412087 -7.041535
1268595044.736969 33.549999 -6.844200 -4.093365 -6.812785
1268595044.932969 33.549999 -5.547950 -5.198197 -5.516535
1268595045.132973 33.549999 -4.419450 -6.150529 -4.388035
1268595045.232979 33.549999 -3.730150 -6.520403 -3.698735
1268595045.332986 33.549999 -2.156350 -6.732896 -2.124935
1268595045.432992 33.549999 -2.543700 -6.984125 -2.512285
1268595045.533001 33.549999 -1.866600 -7.167643 -1.835185
1268595045.633015 33.549999 -2.266150 -7.391117 -2.234735
1268595045.833029 33.549999 -2.000800 -7.775844 -1.969385
1268595046.033032 33.549999 -1.101050 -8.016306 -1.069635
1268595046.133038 33.549999 -0.326350 -8.045799 -0.294935
1268595046.233045 33.549999 0.451400 -7.997518 0.482815
1268595046.333051 33.549999 0.905850 -7.903791 0.937265
1268595046.433058 33.549999 1.939800 -7.706670 1.971215
1268595046.533083 33.549999 1.787300 -7.524798 1.818715
1268595046.733079 33.549999 3.120150 -6.960670 3.151565
1268595046.833084 33.549999 2.369850 -6.720544 2.401265
1268595046.933091 33.549999 3.626450 -6.354757 3.657865
1268595047.033108 33.549999 2.488800 -6.102736 2.520215
1268595047.233111 33.549999 1.622600 -5.627058 1.654015
1268595047.333117 33.549999 1.863550 -5.437561 1.894965
1268595047.433123 33.549999 1.945900 -5.239830 1.977315
1268595047.533130 33.549999 1.701900 -5.066498 1.733315
1268595047.633138 33.549999 3.147600 -4.748597 3.179015
1268595047.733158 33.549999 2.793800 -4.466075 2.825215
1268595047.833168 33.549999 2.122800 -4.250654 2.154215
1268595048.033163 33.549999 1.406050 -3.938761 1.437465
1268595048.133170 33.549999 0.646600 -3.870959 0.678015
1268595048.233175 33.549999 0.573400 -3.810478 0.604815
1268595048.333182 33.549999 1.177300 -3.689606 1.208715
1268595048.433204 33.549999 0.860100 -3.600455 0.891515
1268595048.633202 33.549999 0.710650 -3.418187 0.742065
1268595048.733208 33.549999 -0.118950 -3.426940 -0.087535
1268595048.833216 33.549999 -1.201700 -3.543969 -1.170285
1268595048.933222 33.549999 -1.732400 -3.714067 -1.700985
1268595049.033230 33.549999 -1.836100 -3.894536 -1.804685
1268595049.133238 33.549999 -1.137650 -4.005159 -1.106235
1268595049.233242 33.549999 -2.452200 -4.247238 -2.420785
1268595049.333249 33.549999 -2.141100 -4.458206 -2.109685
1268595049.433267 33.549999 -2.918850 -4.746950 -2.887435
1268595049.633270 33.549999 -2.491850 -5.182307 -2.460435
1268595049.733292 33.549999 -2.690100 -5.448175 -2.658685
1268595049.933289 33.549999 -2.626050 -6.062262 -2.594635
1268595050.033294 33.549999 -3.178100 -6.376931 -3.146685
1268595050.133302 33.549999 -3.162850 -6.690074 -3.131435
1268595050.233307 33.549999 -4.202900 -7.107223 -4.171485
1268595050.333342 33.549999 -3.943650 -7.498446 -3.912235
1268595050.533327 33.549999 -3.739300 -8.261678 -3.707885
1268595050.633333 33.549999 -3.949750 -8.653512 -3.918335
1268595050.733341 33.549999 -3.684400 -9.018810 -3.652985
1268595050.833348 33.549999 -2.796850 -9.295354 -2.765435
1268595050.933354 33.549999 -1.579900 -9.450202 -1.548485
1268595051.033362 33.549999 2.955450 -9.151516 2.986865
1268595051.133366 33.549999 4.764100 -8.671964 4.795515
1268595051.233373 33.549999 3.986350 -8.270188 4.017765
1268595051.333380 33.549999 3.745400 -7.892506 3.776815
1268595051.433385 33.549999 3.995500 -7.489815 4.026915
1268595051.533397 33.549999 2.906650 -7.196008 2.938065
1268595051.633398 33.549999 3.303150 -6.862552 3.334565
1268595051.733405 33.549999 2.403400 -6.619070 2.434815
1268595051.833422 33.549999 2.461350 -6.369794 2.492765
1268595052.033425 33.549999 2.232600 -5.876121 2.264015
1268595052.133431 33.549999 2.519300 -5.621049 2.550715
1268595052.233463 33.549999 2.314950 -5.386413 2.346365
1268595052.433451 33.549999 1.924550 -4.979970 1.955965
1268595052.533458 33.549999 2.086200 -4.768208 2.117615
1268595052.633463 33.549999 2.113650 -4.553702 2.145065
1268595052.733474 33.549999 2.482700 -4.302290 2.514115
1268595052.833477 33.549999 1.836100 -4.115539 1.867515
1268595052.933500 33.549999 2.308850 -3.881512 2.340265
1268595053.133496 33.549999 1.851350 -3.492759 1.882765
1268595053.233504 33.549999 1.460950 -3.343523 1.492365
1268595053.333510 33.549999 0.100650 -3.330316 0.132065
1268595053.433516 33.549999 -2.940200 -3.621195 -2.908785
1268595053.533522 33.549999 -7.100400 -4.328093 -7.068985
1268595053.633529 33.549999 -9.479400 -5.272892 -9.447985
1268595053.733537 33.549999 -10.357800 -6.305530 -10.326385
1268595053.833571 33.549999 -9.250650 -7.227454 -9.219235
1268595054.033556 33.549999 -3.300100 -8.410976 -3.268685
1268595054.133574 33.549999 -2.504050 -8.658239 -2.472635
1268595054.333575 33.549999 1.912350 -8.486036 1.943765
1268595054.433582 33.549999 0.494100 -8.433485 0.525515
1268595054.533614 33.549999 0.689300 -8.361413 0.720715
1268595054.736012 33.549999 0.201300 -8.191040 0.232715
1268595054.933615 33.549999 0.128100 -8.154257 0.159515
1268595055.033621 33.549999 0.677100 -8.083406 0.708515
1268595055.133632 33.549999 3.068300 -7.773434 3.099715
1268595055.233634 33.549999 1.518900 -7.618403 1.550315
1268595055.333641 33.549999 2.327150 -7.382546 2.358565
1268595055.433647 33.549999 0.698450 -7.309560 0.729865
1268595055.533668 33.549999 0.896700 -7.216748 0.928115
1268595055.733667 33.549999 -1.107150 -7.309895 -1.075735
1268595055.833684 33.549999 -1.671400 -7.473894 -1.639985
1268595056.033689 33.549999 -1.897100 -7.830866 -1.865685
1268595056.133693 33.549999 -1.332850 -7.961009 -1.301435
1268595056.233706 33.549999 -0.332450 -7.991113 -0.301035
1268595056.333708 33.549999 0.552050 -7.932766 0.583465
1268595056.433717 33.549999 1.442650 -7.785360 1.474065
1268595056.533720 33.549999 1.134600 -7.668758 1.166015
1268595056.633726 33.549999 1.826950 -7.482922 1.858365
1268595056.733732 33.549999 1.366400 -7.343140 1.397815
1268595056.833740 33.549999 1.137650 -7.226234 1.169065
1268595056.933746 33.549999 1.460950 -7.076997 1.492365
1268595057.033752 33.549999 1.537200 -6.920136 1.568615
1268595057.133758 33.549999 0.841800 -6.832814 0.873215
1268595057.233766 33.549999 1.564650 -6.673208 1.596065
1268595057.333772 33.549999 0.786900 -6.591376 0.818315
1268595057.433779 33.549999 0.585600 -6.529675 0.617015
1268595057.533787 33.549999 0.219600 -6.504573 0.251015
1268595057.633792 33.549999 1.137650 -6.387667 1.169065
1268595057.733798 33.549999 1.747650 -6.209760 1.779065
1268595057.833841 33.549999 4.190700 -5.787549 4.222115
1268595058.033818 33.549999 5.389350 -4.518261 5.420765
1268595058.133824 33.549999 4.904400 -4.024679 4.935815
1268595058.233831 33.549999 0.509350 -3.970603 0.540765
1268595058.333847 33.549999 -0.454450 -4.012906 -0.423035
1268595058.533853 33.549999 -2.921900 -4.462903 -2.890485
1268595058.633857 33.549999 -1.201700 -4.579932 -1.170285
1268595058.733865 33.549999 -1.381650 -4.714955 -1.350235
1268595058.833872 33.549999 -0.308050 -4.742619 -0.276635
1268595058.933877 33.549999 -0.420900 -4.781567 -0.389485
1268595059.033893 33.549999 -0.741150 -4.852541 -0.709735
1268595059.233898 33.549999 -0.652700 -4.930438 -0.621285
1268595059.333904 33.549999 -0.988200 -5.026116 -0.956785
1268595059.433909 33.549999 -2.067900 -5.229765 -2.036485
1268595059.533916 33.549999 -2.113650 -5.437988 -2.082235
1268595059.633924 33.549999 -1.866600 -5.621507 -1.835185
1268595059.733930 33.549999 -1.939800 -5.812345 -1.908385
1268595059.833944 33.549999 -1.476200 -5.956824 -1.444785
1268595060.033971 33.549999 -1.589050 -6.296411 -1.557635
1268595060.233962 33.549999 -1.640900 -6.645453 -1.609485
1268595060.333969 33.549999 -1.427400 -6.785051 -1.395985
1268595060.433999 33.549999 -0.985150 -6.880425 -0.953735
1268595060.634099 33.549999 -0.423950 -7.008342 -0.392535
1268595060.834002 33.549999 -0.094550 -7.056959 -0.063135
1268595060.934010 33.549999 -0.298900 -7.083707 -0.267485
1268595061.034013 33.549999 0.240950 -7.056471 0.272365
1268595061.134038 33.549999 -1.332850 -7.186614 -1.301435
1268595061.334036 33.549999 -0.292800 -7.295316 -0.261385
1268595061.434040 33.549999 -0.210450 -7.313220 -0.179035
1268595061.534046 33.549999 0.128100 -7.297268 0.159515
1268595061.634056 33.549999 -0.176900 -7.311817 -0.145485
1268595061.734061 33.549999 -0.362950 -7.344970 -0.331535
1268595061.834088 33.549999 -0.436150 -7.385444 -0.404735
1268595062.034085 33.549999 -1.506700 -7.654271 -1.475285
1268595062.134088 33.549999 -0.860100 -7.737139 -0.828685
1268595062.234092 33.549999 -0.445300 -7.778528 -0.413885
1268595062.334102 33.549999 -0.841800 -7.859566 -0.810385
1268595062.434109 33.549999 0.521550 -7.804270 0.552965
1268595062.534115 33.549999 -0.972950 -7.898423 -0.941535
1268595062.634119 33.549999 -0.591700 -7.954452 -0.560285
1268595062.734163 33.549999 -0.317200 -7.983030 -0.285785
1268595062.934140 33.549999 1.866600 -7.737932 1.898015
1268595063.034145 33.549999 1.460950 -7.588696 1.492365
1268595063.134151 33.549999 3.147600 -7.270794 3.179015
1268595063.234158 33.549999 1.415200 -7.126133 1.446615
1268595063.334165 33.549999 1.046150 -7.018376 1.077565
1268595063.434196 33.549999 1.198650 -6.895370 1.230065
1268595063.634184 33.549999 0.597800 -6.808872 0.629215
1268595063.734192 33.549999 0.140300 -6.791700 0.171715
1268595063.834207 33.549999 0.301950 -6.758364 0.333365
1268595064.034211 33.549999 1.445700 -6.604156 1.477115
1268595064.134231 33.549999 1.399950 -6.461019 1.431365
1268595064.334229 33.549999 9.717300 -5.005986 9.748715
1268595064.434237 33.549999 8.259400 -4.176905 8.290815
1268595064.534243 33.549999 7.518250 -3.421938 7.549665
1268595064.634249 33.549999 5.307000 -2.888097 5.338415
1268595064.734259 33.549999 3.428200 -2.542135 3.459615
1268595064.834267 33.549999 3.297050 -2.209289 3.328465
1268595064.934272 33.549999 3.839950 -1.822152 3.871365
1268595065.034278 33.549999 3.287900 -1.490221 3.319315
1268595065.134282 33.549999 3.379400 -1.149139 3.410815
1268595065.234289 33.549999 2.586400 -0.887358 2.617815
1268595065.334295 33.549999 0.585600 -0.825656 0.617015
1268595065.434302 33.549999 -2.168550 -1.039370 -2.137135
1268595065.534311 33.549999 -5.608950 -1.597123 -5.577535
1268595065.634315 33.549999 -8.488150 -2.442797 -8.456735
1268595065.734330 33.549999 -6.380600 -3.077715 -6.349185
1268595065.834339 33.549999 -5.490000 -3.623574 -5.458585
1268595065.934356 33.549999 -5.633350 -4.183767 -5.601935
1268595066.134348 33.549999 -4.111400 -5.056494 -4.079985
1268595066.234354 33.549999 -3.934500 -5.446803 -3.903085
1268595066.334360 33.549999 -2.906650 -5.734326 -2.875235
1268595066.434389 33.549999 -2.650450 -5.996230 -2.619035
1268595066.634381 33.549999 -1.308450 -6.331547 -1.277035
1268595066.734398 33.549999 -1.030900 -6.431495 -0.999485
1268595066.934400 33.549999 -0.643550 -6.508477 -0.612135
1268595067.034407 33.549999 -0.027450 -6.508081 0.003965
1268595067.134415 33.549999 -0.048800 -6.509819 -0.017385
1268595067.234419 33.549999 -0.799100 -6.586588 -0.767685
1268595067.334428 33.549999 -0.265350 -6.609981 -0.233935
1268595067.434433 33.549999 0.262300 -6.580610 0.293715
1268595067.534439 33.549999 0.009150 -6.576553 0.040565
1268595067.634446 33.549999 0.088450 -6.564567 0.119865
1268595067.734453 33.549999 -0.192150 -6.580640 -0.160735
1268595067.834470 33.549999 0.051850 -6.572314 0.083265
1268595068.034475 33.549999 0.125050 -6.479411 0.156465
1268595068.134480 33.549999 1.000400 -6.376229 1.031815
1268595068.234487 33.549999 1.079700 -6.265118 1.111115
1268595068.334494 33.549999 1.107150 -6.151261 1.138565
1268595068.434499 33.549999 1.421300 -6.005990 1.452715
1268595068.534506 33.549999 1.628700 -5.839978 1.660115
1268595068.634512 33.549999 1.192550 -5.717582 1.223965
1268595068.734520 33.549999 1.171200 -5.597320 1.202615
1268595068.834525 33.549999 1.634800 -5.430699 1.666215
1268595068.934751 33.549999 0.725900 -5.354967 0.757315
1268595069.134544 33.549999 1.076650 -5.078454 1.108065
1268595069.234552 33.549999 1.582950 -4.917018 1.614365
1268595069.334558 33.549999 1.543300 -4.759546 1.574715
1268595069.434564 33.549999 1.826950 -4.573710 1.858365
1268595069.534573 33.549999 0.201300 -4.550438 0.232715
1268595069.638389 33.549999 -0.622200 -4.609517 -0.590785
1268595069.834602 33.549999 -11.202650 -6.309709 -11.171235
1268595070.034604 33.500000 -12.898450 -8.884031 -12.867035
1268595070.134612 33.549999 -11.498500 -10.030739 -11.467085
1268595070.234616 33.549999 -9.851500 -11.012748 -9.820085
1268595070.337887 33.549999 -10.296800 -12.039286 -10.265385
1268595070.534636 33.549999 -10.196150 -14.140248 -10.164735
1268595070.634644 33.549999 -10.424900 -15.179597 -10.393485
1268595070.734654 33.549999 -9.967400 -16.173195 -9.935985
1268595070.834656 33.549999 -10.495050 -17.219559 -10.463635
1268595070.934663 33.549999 -11.239250 -18.340342 -11.207835
1268595071.037517 33.549999 -11.324650 -19.469666 -11.293235
1268595071.234682 33.549999 -15.914900 -22.419443 -15.883485
1268595071.334689 33.549999 -17.110500 -24.127351 -17.079085
1268595071.434695 33.549999 -17.293500 -25.853560 -17.262085
1268595071.534701 33.549999 -17.690000 -27.619418 -17.658585
1268595071.634709 33.549999 -15.484850 -29.164762 -15.453435
1268595071.736633 33.549999 -15.490950 -30.710715 -15.459535
1268595071.934731 33.500000 -11.855350 -33.264297 -11.823935
1268595072.034734 33.500000 -12.200000 -34.481156 -12.168585
1268595072.134741 33.549999 -11.702850 -35.648299 -11.671435
1268595072.234747 33.549999 -11.870600 -36.832218 -11.839185
1268595072.334754 33.549999 -11.202650 -37.949341 -11.171235
1268595072.434795 33.549999 -12.425700 -39.188770 -12.394285
1268595072.634774 33.549999 -14.362450 -42.009532 -14.331035
1268595072.734780 33.549999 -15.930150 -43.599405 -15.898735
1268595072.834788 33.549999 -15.298800 -45.126144 -15.267385
1268595072.934794 33.549999 -17.241650 -46.847167 -17.210235
1268595073.034810 33.549999 -17.528350 -48.596861 -17.496935
1268595073.134812 33.549999 -18.504350 -50.444154 -18.472935
1268595073.234813 33.549999 -20.334350 -52.474448 -20.302935
1268595073.334821 33.549999 -21.389650 -54.610271 -21.358235
1268595073.434826 33.549999 -21.996600 -56.806790 -21.965185
1268595073.534833 33.549999 -23.079350 -59.111583 -23.047935
1268595073.634840 33.549999 -23.323350 -61.440777 -23.291935
1268595073.734845 33.549999 -25.748100 -64.012445 -25.716685
1268595073.834861 33.549999 -27.892250 -66.798529 -27.860835
1268595074.034866 33.549999 -35.471500 -73.502856 -35.440085
1268595074.134888 33.549999 -37.353350 -77.235049 -37.321935
1268595074.334887 33.549999 -30.927000 -84.066866 -30.895585
1268595074.434891 33.549999 -24.650100 -86.528735 -24.618685
1268595074.534898 33.500000 -19.507800 -88.476373 -19.476385
1268595074.634919 33.500000 -17.150150 -90.188247 -17.118735
1268595074.834937 33.549999 -14.377700 -93.199024 -14.346285
1268595075.034931 33.549999 -13.145500 -95.928591 -13.114085
1268595075.230946 33.549999 -11.285000 -98.279958 -11.253585
1268595075.330951 33.549999 -10.065000 -99.283316 -10.033585
1268595075.430995 33.549999 -8.488150 -100.128990 -8.456735
1268595075.630979 33.549999 -0.170800 -100.548182 -0.139385
1268595075.730983 33.549999 2.244800 -100.320560 2.276215
1268595075.830987 33.549999 4.873900 -99.830029 4.905315
1268595075.930995 33.549999 4.468250 -99.380062 4.499665
1268595076.031006 33.549999 11.553400 -98.221581 11.584815
1268595076.231031 33.549999 10.580450 -95.856123 10.611865
1268595076.431024 33.549999 5.624200 -94.354730 5.655615
1268595076.531031 33.549999 -1.988600 -94.550448 -1.957185
1268595076.631036 33.549999 -9.680700 -95.515377 -9.649285
1268595076.731060 33.549999 -7.939150 -96.306150 -7.907735
1268595076.931057 33.549999 -6.706950 -97.795282 -6.675535
1268595077.031063 33.549999 -5.102650 -98.302406 -5.071235
1268595077.131069 33.549999 -4.666500 -98.765914 -4.635085
1268595077.232656 33.549999 -5.236850 -99.286458 -5.205435
1268595077.431088 33.549999 -4.053450 -100.117095 -4.022035
1268595077.531095 33.549999 -3.656950 -100.479648 -3.625535
1268595077.631101 33.549999 -1.348100 -100.611317 -1.316685
1268595077.731108 33.549999 -0.240950 -100.632270 -0.209535
1268595077.831114 33.549999 0.253150 -100.603814 0.284565
1268595077.931122 33.549999 0.698450 -100.530827 0.729865
1268595078.031152 33.549999 -0.057950 -100.533481 -0.026535
1268595078.231141 33.549999 1.061400 -100.334743 1.092815
1268595078.331147 33.549999 0.552050 -100.276396 0.583465
1268595078.431153 33.549999 0.789950 -100.194260 0.821365
1268595078.531161 33.549999 1.061400 -100.084978 1.092815
1268595078.631167 33.549999 0.405650 -100.041272 0.437065
1268595078.731173 33.549999 2.336300 -99.804500 2.367715
1268595078.831190 33.549999 7.008900 -99.100469 7.040315
1268595079.031192 33.549999 5.694350 -97.978801 5.725765
1268595079.131200 33.549999 4.736650 -97.501994 4.768065
1268595079.231208 33.549999 2.876150 -97.211238 2.907565
1268595079.331497 33.500000 2.702300 -96.937866 2.733715
1268595079.531312 33.549999 2.067900 -96.467373 2.099315
1268595079.731239 33.549999 2.208200 -96.013655 2.239615
1268595079.831245 33.549999 1.878800 -95.822634 1.910215
1268595079.931253 33.549999 1.460950 -95.673397 1.492365
1268595080.031259 33.549999 1.732400 -95.497016 1.763815
1268595080.131275 33.549999 1.787300 -95.315144 1.818715
1268595080.331279 33.549999 1.390800 -95.028871 1.422215
1268595080.431287 33.549999 1.643950 -94.861335 1.675365
1268595080.531292 33.549999 1.668350 -94.691358 1.699765
1268595080.631300 33.549999 1.027850 -94.585432 1.059265
1268595080.731306 33.549999 1.149850 -94.467305 1.181265
1268595080.831311 33.549999 0.521550 -94.412009 0.552965
1268595080.931318 33.549999 0.054900 -94.403377 0.086315
1268595081.031324 33.549999 0.225700 -94.377666 0.257115
1268595081.131351 33.549999 -0.567300 -94.431254 -0.535885
1268595081.331345 33.549999 -1.030900 -94.635726 -0.999485
1268595081.431350 33.549999 -1.085800 -94.741165 -1.054385
1268595081.531357 33.549999 -1.323700 -94.870393 -1.292285
1268595081.631365 33.549999 -0.921100 -94.959362 -0.889685
1268595081.731371 33.549999 -1.299300 -95.086150 -1.267885
1268595081.831381 33.549999 -1.564650 -95.239474 -1.533235
1268595081.931384 33.549999 -0.661850 -95.302517 -0.630435
1268595082.031389 33.549999 -0.908900 -95.390266 -0.877485
1268595082.131398 33.549999 -0.875350 -95.474659 -0.843935
1268595082.231403 33.549999 -0.103700 -95.481888 -0.072285
1268595082.331409 33.549999 -1.101050 -95.588851 -1.069635
1268595082.431415 33.549999 -0.722850 -95.657995 -0.691435
1268595082.531438 33.549999 -0.497150 -95.704568 -0.465735
1268595082.731435 33.549999 -0.500200 -95.820590 -0.468785
1268595082.831444 33.549999 -0.512400 -95.868689 -0.480985
1268595082.931449 33.549999 0.082350 -95.857312 0.113765
1268595083.031456 33.549999 -1.332850 -95.987456 -1.301435
1268595083.131463 33.549999 -0.326350 -96.016949 -0.294935
1268595083.231467 33.549999 -0.460550 -96.059863 -0.429135
1268595083.331475 33.500000 -1.467050 -96.203426 -1.435635
1268595083.431482 33.500000 -0.054900 -96.205775 -0.023485
1268595083.531503 33.549999 -0.622200 -96.264853 -0.590785
1268595083.731502 33.549999 -0.042700 -96.326280 -0.011285
1268595083.831507 33.549999 -0.356850 -96.358824 -0.325435
1268595083.931514 33.549999 -0.253150 -96.380997 -0.221735
1268595084.031523 33.549999 -0.417850 -96.419641 -0.386435
1268595084.131528 33.549999 -0.256200 -96.442119 -0.224785
1268595084.231539 33.549999 -0.009150 -96.439893 0.022265
1268595084.331544 33.500000 -0.674050 -96.504156 -0.642635
1268595084.431565 33.500000 -0.826550 -96.583670 -0.795135
1268595084.631560 33.549999 -0.860100 -96.794242 -0.828685
1268595084.731566 33.549999 0.070150 -96.784085 0.101565
1268595084.831572 33.549999 -0.237900 -96.804734 -0.206485
1268595084.931581 33.549999 -0.204350 -96.822027 -0.172935
1268595085.031585 33.549999 -0.192150 -96.838101 -0.160735
1268595085.131624 33.549999 -0.423950 -96.877354 -0.392535
1268595085.331606 33.549999 0.140300 -96.737786 0.171715
1268595085.431612 33.549999 0.387350 -96.695910 0.418765
1268595085.531618 33.549999 1.122400 -96.580528 1.153815
1268595085.631625 33.549999 0.512400 -96.526147 0.543815
1268595085.731727 33.549999 1.903200 -96.332685 1.934615
1268595085.931644 33.549999 4.346250 -95.523337 4.377665
1268595086.031651 33.549999 3.897900 -95.130406 3.929315
1268595086.131658 33.549999 4.096150 -94.717649 4.127565
1268595086.231664 33.549999 3.769800 -94.337528 3.801215
1268595086.331671 33.549999 3.010350 -94.033351 3.041765
1268595086.431679 33.549999 3.605100 -93.669700 3.636515
1268595086.531687 33.549999 3.559350 -93.310623 3.590765
1268595086.631691 33.549999 2.940200 -93.013462 2.971615
1268595086.731721 33.549999 3.086600 -92.701660 3.118015
1268595086.931711 33.549999 2.153300 -92.211342 2.184715
1268595087.031717 33.549999 0.969900 -92.111211 1.001315
1268595087.131724 33.549999 -0.475800 -92.155649 -0.444385
1268595087.231730 33.549999 -2.299700 -92.382478 -2.268285
1268595087.331737 33.549999 -2.433900 -92.622726 -2.402485
1268595087.431756 33.549999 -2.308850 -92.850470 -2.277435
1268595087.631757 33.549999 -2.183800 -93.330662 -2.152385
1268595087.731764 33.549999 -2.067900 -93.534310 -2.036485
1268595087.831771 33.549999 -2.802950 -93.811464 -2.771535
1268595087.931776 33.549999 -2.034350 -94.011757 -2.002935
1268595088.031782 33.549999 -2.162450 -94.224861 -2.131035
1268595088.131790 33.549999 -1.894050 -94.411124 -1.862635
1268595088.231796 33.549999 -1.287100 -94.536693 -1.255685
1268595088.331826 33.549999 -1.171200 -94.650671 -1.139785
1268595088.531815 33.549999 -0.725900 -94.803598 -0.694485
1268595088.631822 33.549999 -1.979450 -94.998402 -1.948035
1268595088.731828 33.500000 -1.765950 -95.171855 -1.734535
1268595088.831838 33.500000 -2.110600 -95.379774 -2.079185
1268595088.931842 33.500000 -2.061800 -95.582812 -2.030385
1268595089.031871 33.500000 -1.756800 -95.755351 -1.725385
1268595089.231860 33.549999 -1.055300 -95.921088 -1.023885
1268595089.331868 33.549999 -0.573400 -95.975286 -0.541985
1268595089.431875 33.549999 -0.826550 -96.054800 -0.795135
1268595089.531880 33.549999 -0.805200 -96.132178 -0.773785
1268595089.631886 33.549999 -0.905850 -96.219622 -0.874435
